,Unnamed: 0,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count,snwd,prcp,tmax,tmin
1223,1223,2,32,9,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,24.0,,16.0
1224,1224,2,32,9,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,24.0,,16.0
1225,1225,2,33,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,16.5,122.0,27.5
1226,1226,2,33,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,16.5,122.0,27.5
1227,1227,2,33,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,16.5,122.0,27.5
1228,1228,2,33,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,16.5,122.0,27.5
1229,1229,2,33,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,16.5,122.0,27.5
1230,1230,2,34,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,66.0,,
1231,1231,2,34,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,66.0,,
1232,1232,2,34,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,66.0,,
1233,1233,2,34,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,66.0,,
1234,1234,2,34,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,66.0,,
1235,1235,2,35,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,5.0,,10.0
1236,1236,2,35,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,5.0,,10.0
1237,1237,2,35,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,5.0,,10.0
1238,1238,2,35,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,5.0,,10.0
1239,1239,2,35,13,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,5.0,,10.0
1240,1240,2,36,15,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,19.0,,
1241,1241,2,36,15,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,19.0,,
1242,1242,2,36,15,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,19.0,,
1243,1243,2,36,15,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,19.0,,
1244,1244,2,36,15,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,19.0,,
1245,1245,2,37,20,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,25.5,,4.5
1246,1246,2,37,20,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,25.5,,4.5
1247,1247,2,37,20,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,25.5,,4.5
1248,1248,2,37,20,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,25.5,,4.5
1249,1249,2,37,20,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,25.5,,4.5
1250,1250,2,38,23,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,87.5,83.0,30.0
1251,1251,2,38,23,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,87.5,83.0,30.0
1252,1252,2,38,23,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,87.5,83.0,30.0
1253,1253,2,38,23,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,87.5,83.0,30.0
1254,1254,2,38,23,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,87.5,83.0,30.0
1255,1255,2,39,36,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,56.0,70.0,
1256,1256,2,39,36,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,56.0,70.0,
1257,1257,2,39,36,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,56.0,70.0,
1258,1258,2,39,36,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,56.0,70.0,
1259,1259,2,39,36,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,56.0,70.0,
1260,1260,2,40,40,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,27.0,91.0,17.0
1261,1261,2,40,40,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,27.0,91.0,17.0
1262,1262,2,40,40,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,27.0,91.0,17.0
1263,1263,2,40,40,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,27.0,91.0,17.0
1264,1264,2,40,40,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,27.0,91.0,17.0
1265,1265,2,41,51,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,3.0,,14.0
1266,1266,2,41,51,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,3.0,,14.0
1267,1267,2,41,51,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,3.0,,14.0
1268,1268,2,41,51,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,3.0,,14.0
1269,1269,2,41,51,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,3.0,,14.0
1270,1270,2,42,85,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,4.0,,-1.0
1271,1271,2,42,85,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,4.0,,-1.0
1272,1272,2,42,85,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,4.0,,-1.0
1273,1273,2,42,85,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,4.0,,-1.0
1274,1274,2,42,85,0,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,4.0,,-1.0
1275,1275,2,43,115,1,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,28.0,,-30.0
1276,1276,2,43,115,1,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,28.0,,-30.0
1277,1277,2,43,115,1,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,28.0,,-30.0
1278,1278,2,43,115,1,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,28.0,,-30.0
1279,1279,2,43,115,1,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,28.0,,-30.0
1280,1280,2,44,163,2,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,52.5,,
1281,1281,2,44,163,2,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,52.5,,
1282,1282,2,44,163,2,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,52.5,,
1283,1283,2,44,163,2,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,52.5,,
1284,1284,2,44,163,2,8,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,52.5,,
1285,1285,2,45,206,2,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,1.5,115.0,14.0
1286,1286,2,45,206,2,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,1.5,115.0,14.0
1287,1287,2,45,206,2,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,1.5,115.0,14.0
1288,1288,2,45,206,2,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,1.5,115.0,14.0
1289,1289,2,45,206,2,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,1.5,115.0,14.0
1290,1290,2,46,273,3,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,5.0,,
1291,1291,2,46,273,3,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,5.0,,
1292,1292,2,46,273,3,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,5.0,,
1293,1293,2,46,273,3,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,5.0,,
1294,1294,2,46,273,3,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,4,1301.7,61.98571,920.6323,21,,5.0,,
1295,1295,2,47,321,4,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0,552.5,92.08333,2.605667,6,,20.5,,45.0
1296,1296,2,47,321,4,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,1,28208.25,100.0293,118009.0,282,,20.5,,45.0
1297,1297,2,47,321,4,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,2,8846.0,46.8,1768.885,189,,20.5,,45.0
1298,1298,2,47,321,4,18,1500,494,492,514,2,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,3,2575.5,15.89815,92.61795,162,,20.5,,45.0
